Src,Dst,Time
1589,63,1090598490
1589,63,1090598506
1589,1200,1090598783
1589,1286,1090599355
163,751,1090605219
284,1594,1090610756
751,163,1090612597
1286,1589,1090615078
1589,1286,1090615462
1146,753,1090617043
182,187,1090619426
402,222,1090623783
1031,509,1090625683
1031,951,1090625757
1200,1589,1090628425
135,1591,1090629679
43,1408,1090631206
8,182,1090633630
8,1229,1090633812
1232,8,1090634092
222,402,1090634984
1588,1491,1090635265
1550,214,1090638661
214,1550,1090638794
1550,214,1090638947
214,1518,1090639241
1550,214,1090639288
1550,214,1090639540
742,1351,1090640696
163,751,1090641296
1591,135,1090641773
1491,1588,1090643706
890,1583,1090644198
254,230,1090647318
1553,1197,1090654771
1553,1197,1090654884
179,402,1090655085
1365,1019,1090655675
8,1229,1090656822
8,1232,1090656847
1232,8,1090674742
1380,1513,1090681268
522,404,1090693942
677,1170,1090697259
1594,284,1090699880
1175,23,1090710030
1573,1170,1090710464
2,28,1090715366
1229,8,1090716589
1536,1491,1090732714
285,1346,1090734478
1170,677,1090734863
163,751,1090735656
1146,511,1090739403
8,1229,1090745800
1584,977,1090747331
1594,284,1090752369
1232,8,1090760486
2,0,1090772535
0,2,1090773131
2,0,1090776466
2,0,1090776788
750,1550,1090779260
11,1201,1090782648
11,1200,1090782679
11,1229,1090782705
1201,11,1090782983
0,288,1090786541
8,1232,1090790064
1232,8,1090790227
1197,1553,1090795006
11,1201,1090795265
751,163,1090797345
1550,750,1090800046
712,718,1090800919
1171,1594,1090803636
662,1520,1090807161
1201,11,1090807217
1518,214,1090808712
1216,38,1090812804
38,1566,1090813851
1583,1322,1090818459
135,1591,1090818642
134,602,1090819493
1583,988,1090819550
1229,8,1090819688
890,1583,1090820507
1202,1232,1090820920
248,254,1090821292
414,38,1090821806
274,890,1090822584
914,294,1090823065
1080,17,1090824228
1597,1146,1090826407
1594,1171,1090826684
1473,43,1090831231
43,1473,1090831674
1577,194,1090832010
61,1599,1090834682
890,661,1090837154
2,28,1090839386
2,28,1090839943
1200,11,1090844813
1519,1180,1090854404
1286,1589,1090856866
23,542,1090859223
23,1175,1090859384
522,1198,1090862765
156,1591,1090864427
1597,1146,1090866615
194,1577,1090870577
1594,284,1090871527
1577,194,1090871714
288,0,1090872472
0,288,1090872905
1171,1594,1090873507
98,664,1090874054
98,1473,1090874674
1473,98,1090877577
1491,1589,1090881000
1589,1491,1090881734
1589,7,1090882063
1491,1589,1090882134
1034,610,1090882458
61,661,1090882572
7,1589,1090882920
751,163,1090883488
98,1491,1090883982
461,363,1090885473
1229,11,1090890101
1518,214,1090890106
11,1229,1090890267
11,1229,1090890476
11,1229,1090890653
1198,522,1090891680
1175,23,1090893052
1491,1589,1090893064
1491,98,1090893109
11,1229,1090893180
11,23,1090893531
1491,11,1090894030
1322,1583,1090894856
1200,11,1090898518
1200,1589,1090898632
40,1513,1090899438
11,1200,1090899735
23,11,1090899766
1473,951,1090901212
1594,1171,1090901902
8,1229,1090903078
1491,11,1090904857
160,1583,1090905550
8,1229,1090908753
28,959,1090908763
1132,28,1090909064
1229,8,1090909089
8,1229,1090909203
1132,28,1090909324
1229,8,1090909423
8,1229,1090909465
8,1229,1090909662
1229,8,1090909827
8,1229,1090909846
8,1229,1090909856
135,1591,1090911926
88,522,1090912258
1170,677,1090913079
1594,284,1090916437
61,1600,1090917635
177,414,1090920970
98,1491,1090922340
177,659,1090925069
177,40,1090925191
1589,1286,1090939838
1589,1200,1090940276
23,1175,1090948547
1473,98,1090949501
1527,23,1090949713
1527,23,1090950045
1200,1589,1090950412
61,368,1090952051
98,945,1090952081
98,1389,1090952224
1491,1589,1090952822
1527,1491,1090952936
1491,1527,1090952976
98,1491,1090953051
1491,98,1090953225
98,1500,1090953518
98,1491,1090953595
98,1488,1090953705
1491,98,1090953920
98,1491,1090953998
98,40,1090954222
98,443,1090954284
1491,98,1090954375
98,1357,1090954419
1171,1594,1090955026
40,98,1090955044
98,40,1090958005
1589,1491,1090958810
11,23,1090959408
284,1594,1090969894
1023,8,1090970777
1023,1520,1090970789
254,248,1090972831
8,7,1090973614
443,98,1090974708
1491,98,1090978418
1491,1589,1090978462
696,1494,1090980255
627,1146,1090980620
1594,225,1090980737
98,1023,1090985534
98,443,1090986017
576,1550,1090986495
1550,576,1090987080
163,751,1090987454
1023,98,1090988220
1602,1278,1090991309
61,959,1090993151
1550,489,1090994056
28,8,1090994072
28,8,1090994132
1201,1200,1090994487
1494,696,1090995636
1511,865,1090995886
443,98,1090996082
61,233,1090996712
61,443,1090996768
1473,98,1090996934
951,1201,1090997325
1566,38,1090997442
443,61,1090997564
1473,43,1090998010
61,1230,1091000723
1201,951,1091001538
61,1517,1091001750
1550,1365,1091004263
177,135,1091007998
1603,633,1091008458
1411,750,1091010460
1200,1201,1091027239
23,11,1091027241
1200,1230,1091027255
1589,1491,1091027486
1589,263,1091033696
1589,263,1091033707
1589,263,1091033712
1589,1034,1091033868
1589,1034,1091033878
1589,1034,1091033880
1278,1602,1091036409
8,1566,1091039499
8,7,1091039841
1023,1511,1091040839
1023,8,1091040848
1230,1200,1091042334
1591,1491,1091044785
1491,1589,1091046670
402,179,1091048358
1023,8,1091052157
1023,8,1091052178
1031,295,1091054290
522,404,1091056243
1553,1197,1091056730
1553,1197,1091057001
522,1198,1091060503
1131,782,1091060683
522,1550,1091061442
649,600,1091069697
649,1604,1091070324
1365,1550,1091070673
1200,1230,1091071012
1271,8,1091071746
1271,11,1091071768
1271,88,1091071816
8,1271,1091073780
1602,1278,1091075409
163,751,1091075522
1146,628,1091076926
1491,1591,1091080085
661,890,1091081692
661,61,1091081732
1146,1603,1091081888
1527,661,1091081902
579,23,1091082262
404,522,1091082310
1349,1132,1091082711
1146,628,1091083837
17,1080,1091085166
1094,1550,1091087604
600,750,1091090324
750,1411,1091090938
890,1583,1091091127
890,661,1091091151
402,179,1091091381
61,661,1091091775
61,1606,1091091887
61,1605,1091091904
61,1607,1091091918
61,1607,1091091927
61,1600,1091091948
8,1201,1091092007
8,1201,1091092014
8,1201,1091092018
61,8,1091092269
0,1608,1091109159
1286,1589,1091110242
179,402,1091117024
1589,1286,1091118290
1583,890,1091118560
1583,160,1091118650
23,579,1091120385
368,1089,1091120817
968,649,1091125851
1089,1175,1091126118
968,1132,1091126338
1068,1126,1091130698
8,28,1091131715
1175,1089,1091132533
40,88,1091134129
489,1589,1091134870
1201,8,1091136859
1201,8,1091136880
1201,8,1091136939
1201,8,1091137005
1126,1068,1091141053
649,968,1091142299
443,1589,1091151968
28,1171,1091156613
98,1473,1091159251
1068,98,1091160196
98,956,1091160545
98,1473,1091161768
98,1148,1091163785
98,1148,1091164004
1473,98,1091164125
98,1473,1091165301
1473,98,1091167215
1550,553,1091169035
1473,98,1091169216
98,1473,1091169723
17,1080,1091170413
1527,944,1091170875
17,944,1091171334
1201,17,1091172035
944,1527,1091172193
17,1201,1091172402
17,1201,1091172443
944,1527,1091172501
1527,944,1091172623
944,1527,1091172879
23,1527,1091177288
1603,1146,1091186033
1146,1603,1091186961
38,1148,1091197377
1200,1201,1091200717
1589,1200,1091202243
1347,1420,1091206292
1527,23,1091206869
404,522,1091209823
40,32,1091211528
32,40,1091211969
1201,17,1091212050
1201,8,1091212170
1201,1200,1091212621
17,1201,1091212971
1278,1602,1091214456
1089,1175,1091218221
11,1491,1091221166
11,1229,1091221278
11,1201,1091221316
1200,11,1091221731
1031,1601,1091221793
1201,17,1091221868
11,1201,1091224071
11,1200,1091224119
1602,1278,1091224653
1224,8,1091230954
1224,968,1091231001
1224,968,1091231261
1224,968,1091231407
968,1224,1091231458
1224,968,1091231573
1175,1089,1091231927
1224,968,1091232015
1473,1175,1091233123
1224,317,1091234568
284,1023,1091236677
1080,17,1091243088
481,1327,1091246273
481,1327,1091246285
1201,1473,1091246641
17,1201,1091248551
1411,750,1091251112
318,782,1091251828
160,1583,1091252673
98,519,1091256944
1605,1550,1091257142
628,1224,1091257572
404,452,1091258070
17,1201,1091258591
404,677,1091260609
1132,968,1091261109
782,318,1091264667
1583,160,1091294939
968,1473,1091299816
968,1132,1091299829
1200,11,1091302922
23,372,1091305661
404,1601,1091306464
1031,1100,1091308317
160,1583,1091308436
1278,1602,1091310910
380,346,1091313122
402,179,1091315620
1246,1583,1091318559
1229,11,1091322386
1591,156,1091335013
98,790,1091335306
8,1201,1091337416
8,28,1091337461
404,462,1091344840
519,278,1091345325
372,23,1091345578
1349,23,1091350778
1023,284,1091351822
98,597,1091362256
522,404,1091382059
1031,32,1091387131
1200,11,1091389701
712,553,1091389703
712,1170,1091391528
404,889,1091393025
889,404,1091393197
889,404,1091393400
889,404,1091393428
404,1200,1091394014
248,254,1091397537
1473,1201,1091397922
1553,1197,1091398112
1175,1473,1091403238
928,23,1091405926
1200,404,1091408113
1473,1175,1091409932
404,1200,1091413106
1603,1146,1091413870
1170,712,1091416695
8,1201,1091421014
28,861,1091422950
28,61,1091423390
1201,8,1091424292
1473,1175,1091425648
600,662,1091425984
61,1193,1091425992
1402,554,1091426101
662,600,1091426112
1527,333,1091426248
404,333,1091426388
333,1527,1091426442
333,404,1091426598
1591,443,1091426657
600,662,1091426882
662,600,1091427327
17,418,1091428574
753,1146,1091430333
939,1175,1091431873
519,278,1091432268
351,28,1091433850
750,186,1091440738
1232,1202,1091446814
248,1491,1091457017
1200,404,1091458726
1491,11,1091459444
23,372,1091465602
23,1349,1091465618
1202,1232,1091469790
1200,404,1091470104
1089,404,1091480006
404,1089,1091480673
750,186,1091483647
1605,61,1091484983
11,1200,1091485420
11,1229,1091485445
38,1148,1091485699
88,522,1091486612
88,163,1091487178
88,40,1091487254
1148,404,1091489229
45,1605,1091491010
214,1518,1091493156
1200,11,1091493635
1200,404,1091493646
1605,45,1091494617
1201,8,1091494650
88,805,1091497821
404,1200,1091501796
40,1289,1091506700
1289,40,1091506817
163,88,1091507698
1473,1527,1091508895
272,1429,1091508907
45,1605,1091510425
1229,11,1091510874
481,1560,1091513876
579,1359,1091516093
1426,1429,1091516325
1170,712,1091518389
1605,45,1091519417
1218,1228,1091519885
98,443,1091523667
98,597,1091525123
597,98,1091525254
98,597,1091525347
597,98,1091525435
1322,1610,1091527608
452,404,1091528467
2,641,1091532342
2,1,1091532342
2,215,1091532342
2,700,1091532342
2,1341,1091532342
1517,28,1091537114
1417,1483,1091548857
939,1175,1091552597
1201,951,1091555589
1388,1426,1091555809
186,750,1091556477
1346,285,1091557485
1228,1218,1091558310
1518,214,1091558917
794,1281,1091559945
1218,1228,1091562315
1218,1411,1091562675
1218,1201,1091562841
1350,1365,1091568297
1350,558,1091568541
452,404,1091569668
1201,17,1091569865
98,461,1091572821
461,402,1091574704
98,461,1091585106
1200,11,1091586365
11,1200,1091586395
1200,11,1091586476
11,1200,1091586538
1200,11,1091587007
1218,1201,1091587506
1218,1228,1091587553
1583,160,1091589954
404,522,1091590595
404,1148,1091590610
461,98,1091591855
1611,135,1091593641
135,1611,1091593755
135,1611,1091593917
1611,135,1091594207
1201,1218,1091594217
1609,28,1091594632
522,404,1091595282
404,522,1091595330
135,133,1091595347
522,1550,1091595537
576,1550,1091596835
1550,576,1091597738
1560,481,1091598490
1611,195,1091598531
805,88,1091599148
1218,1609,1091599918
1609,1218,1091599979
1218,1609,1091600323
1609,1218,1091600496
28,1609,1091600555
1218,1609,1091600877
628,1560,1091601146
1218,1609,1091601439
404,1148,1091601586
861,28,1091601736
1218,1609,1091602079
372,23,1091603103
1349,135,1091603821
1322,461,1091607724
1232,1202,1091608009
38,66,1091608096
1589,452,1091632053
23,372,1091638874
1218,1411,1091642574
1591,135,1091648331
461,1322,1091652361
372,1573,1091653459
1082,1235,1091658803
333,98,1091661930
452,228,1091668507
452,404,1091668543
1583,1349,1091672559
98,333,1091673047
1550,1445,1091677139
1445,1550,1091677201
1550,1445,1091677257
1445,1550,1091678251
1550,1445,1091678831
452,404,1091679576
1201,1218,1091679937
600,32,1091680044
2,1612,1091681940
1611,1232,1091682441
98,1445,1091682547
1201,17,1091682902
951,1201,1091684360
98,1359,1091685561
98,372,1091685978
98,1359,1091686084
1611,1232,1091686084
404,1583,1091686233
1611,1232,1091686345
1232,1611,1091686894
1132,968,1091687260
1317,1201,1091687331
1611,1232,1091687451
1232,1611,1091687700
32,600,1091688812
2,1583,1091689852
38,66,1091692367
404,452,1091692646
452,404,1091693063
968,1132,1091695465
404,328,1091695689
404,402,1091697374
228,452,1091698289
8,1566,1091703076
8,1201,1091703097
8,1201,1091703116
0,288,1091717235
1583,404,1091720153
1388,1426,1091720228
1388,1426,1091720298
1201,1317,1091722475
404,452,1091726442
404,1583,1091726500
404,677,1091726513
23,610,1091732871
17,1201,1091735484
452,404,1091736889
372,23,1091736970
452,1589,1091737036
288,0,1091738801
404,452,1091739261
600,32,1091739391
98,284,1091739980
98,372,1091740031
28,861,1091741382
28,1517,1091741883
295,1031,1091742874
7,28,1091746229
1602,328,1091751813
372,23,1091757149
1583,404,1091758871
1613,28,1091759650
28,1175,1091761261
28,7,1091761269
28,1613,1091761399
452,1589,1091763499
404,1583,1091764924
712,1170,1091766677
123,1359,1091770572
750,186,1091771440
1594,284,1091775764
597,98,1091777697
98,597,1091779992
66,38,1091780833
23,610,1091813046
23,248,1091813199
452,1589,1091815754
1614,1126,1091818504
610,23,1091823677
751,163,1091825682
1201,8,1091842508
696,1494,1091846533
1200,1201,1091849091
135,1591,1091855998
135,1349,1091856123
1589,889,1091859228
889,1589,1091860286
1589,452,1091860519
0,288,1091862993
11,1200,1091866783
11,1200,1091866972
1200,11,1091867373
1359,123,1091868370
750,186,1091874885
1602,1278,1091899619
88,1139,1091903954
11,1200,1091910197
1218,1201,1091910716
1218,1201,1091911227
1602,1278,1091914554
443,1614,1091915182
17,1201,1091919883
17,1492,1091920031
17,1492,1091920054
1200,11,1091921819
437,1445,1091922168
11,135,1091930660
402,404,1091935274
1200,11,1091937061
1139,88,1091937867
248,23,1091938181
163,751,1091942635
214,1518,1091948484
409,295,1091950175
0,288,1091954070
751,163,1091980314
1069,509,1091986717
916,1031,1091991343
916,1308,1091991442
404,402,1091993213
1126,1585,1091993874
32,40,1092000222
462,545,1092011728
579,1359,1092016552
228,469,1092017791
414,28,1092018930
61,1609,1092023501
163,751,1092023611
1359,579,1092025552
23,610,1092025656
23,248,1092025825
372,23,1092026356
1230,1614,1092026937
1614,1230,1092030007
402,461,1092032436
402,404,1092032488
469,228,1092034242
1491,248,1092035190
1491,11,1092035286
404,402,1092035848
1517,28,1092043802
88,40,1092072371
1228,865,1092073081
88,805,1092073486
88,1139,1092073878
1139,88,1092078278
610,23,1092079172
98,610,1092082061
98,1473,1092082206
1473,98,1092086090
1473,443,1092086790
751,163,1092088020
610,98,1092088935
461,1494,1092088986
865,1228,1092089516
610,98,1092089572
522,88,1092097763
268,1615,1092100364
179,402,1092100567
1616,1601,1092102934
1601,670,1092104172
1591,135,1092107091
628,1617,1092107503
90,808,1092107831
372,931,1092109128
1200,11,1092109393
1609,61,1092114161
1609,98,1092114175
610,23,1092114635
1601,670,1092116257
931,372,1092116750
179,402,1092118124
11,1200,1092119229
895,318,1092119512
372,1280,1092120714
931,372,1092121675
372,931,1092121958
931,372,1092122164
372,931,1092122347
372,931,1092122365
931,372,1092123083
0,1618,1092127404
1517,786,1092135458
1517,0,1092135537
0,2,1092135691
1517,0,1092141869
0,1517,1092142155
1518,214,1092150727
443,1614,1092153071
1410,101,1092156703
98,610,1092156942
1410,1599,1092156965
98,1601,1092157040
1278,404,1092157388
786,1517,1092160184
1228,865,1092160808
610,98,1092164695
23,372,1092166173
23,610,1092166479
98,610,1092168440
443,1614,1092176884
443,1614,1092176925
1589,889,1092185969
1560,1614,1092200219
1614,1560,1092203895
1148,1614,1092203981
1614,1460,1092207097
1614,1230,1092207316
1614,1170,1092207692
1170,1614,1092208282
131,1491,1092215347
889,1589,1092217482
98,1517,1092221169
1068,1473,1092222457
163,751,1092233946
1491,131,1092236542
23,1527,1092239010
98,1517,1092243221
1589,889,1092244506
1589,1460,1092244681
1589,1034,1092244791
664,973,1092247300
1473,1068,1092250518
1031,1560,1092254081
1560,1031,1092254280
1031,1560,1092255098
1560,404,1092257209
98,1560,1092257320
98,1560,1092257709
404,1560,1092258062
1319,1218,1092259676
597,98,1092261185
1201,8,1092263636
1201,8,1092263930
98,372,1092272565
461,1319,1092272917
1560,404,1092273689
1560,98,1092274376
1380,187,1092277303
1620,1068,1092284040
1620,485,1092285653
1620,1282,1092286337
1620,1198,1092286986
1620,1443,1092287367
1601,1175,1092290529
1620,443,1092291004
404,1560,1092291551
163,751,1092291811
1175,1620,1092292057
1175,1601,1092292122
0,1475,1092292518
11,1200,1092293723
1068,1620,1092293953
11,916,1092294219
11,8,1092294329
11,1229,1092294699
948,658,1092295944
948,771,1092296143
1230,1614,1092299119
1620,66,1092300097
1620,1257,1092300523
228,469,1092300983
0,2,1092311965
0,2,1092311983
0,2,1092312115
187,1380,1092322893
1410,1111,1092327054
1614,1230,1092327302
1410,597,1092327367
98,372,1092327547
98,1620,1092327691
973,664,1092330693
973,664,1092330984
443,1620,1092331136
1620,443,1092331449
1232,1202,1092336035
23,372,1092337372
1589,98,1092345871
1589,98,1092345887
288,123,1092346819
696,1616,1092349206
194,0,1092349900
372,23,1092352469
372,649,1092352562
1601,1175,1092353898
1229,11,1092355723
1589,1232,1092358472
948,771,1092360496
123,288,1092361023
1620,579,1092368604
1232,1589,1092370124
794,44,1092374742
1560,404,1092375929
1186,1601,1092375944
1614,1230,1092377752
1620,959,1092380853
1620,317,1092381113
1601,1186,1092381896
404,1560,1092382364
66,1620,1092385811
0,1475,1092398135
0,1475,1092398192
1475,0,1092398220
1475,0,1092398405
0,1475,1092400780
0,1475,1092400819
0,1475,1092400841
23,372,1092412158
1620,203,1092413112
1232,1589,1092422422
1410,826,1092423937
1410,311,1092424155
1410,1110,1092424359
1410,947,1092424444
1410,1260,1092424524
1410,349,1092424597
1410,1148,1092424801
1410,522,1092425170
1410,811,1092425298
1410,779,1092425489
1410,615,1092425605
1410,560,1092425755
123,1363,1092425918
98,664,1092426159
1410,1153,1092426410
1410,98,1092426953
1410,963,1092427118
1410,790,1092427439
1589,1232,1092427959
1410,278,1092428684
1410,414,1092428789
1410,866,1092430104
288,123,1092430367
288,0,1092430383
0,2,1092431667
1410,294,1092438113
712,1170,1092442437
372,23,1092447625
263,1589,1092448296
461,1319,1092450734
1494,665,1092462444
1589,1319,1092464867
1198,1620,1092472244
94,181,1092480880
318,548,1092493648
318,548,1092493653
98,1410,1092507861
294,1175,1092510871
372,98,1092513239
1560,98,1092514637
1560,404,1092514651
404,1560,1092518852
181,94,1092523343
1319,461,1092529653
759,786,1092532462
372,1039,1092537235
786,759,1092539506
759,786,1092540778
829,1426,1092544158
1589,98,1092549661
1426,829,1092555868
1409,759,1092560773
98,1560,1092564715
98,372,1092564788
750,840,1092569766
786,759,1092595090
135,1349,1092597882
1349,135,1092604933
759,28,1092607346
759,786,1092607428
509,1069,1092609393
786,759,1092612922
1585,1224,1092622725
28,759,1092625332
1426,829,1092626994
610,1429,1092627861
1068,1585,1092628842
1585,1068,1092630344
1068,1585,1092630502
135,1349,1092632566
135,38,1092632733
1349,135,1092636750
98,1235,1092637077
88,1622,1092638739
88,1622,1092640886
98,131,1092640908
1614,1230,1092641660
0,40,1092646281
0,2,1092646302
317,1620,1092647071
664,1589,1092669971
664,973,1092670710
1585,367,1092671035
1067,664,1092674974
522,1410,1092676894
318,522,1092677455
522,88,1092678132
522,1198,1092679057
522,677,1092679135
916,11,1092683241
1139,1585,1092689408
1410,452,1092690254
98,372,1092690265
1410,649,1092690587
1410,414,1092691036
1410,1278,1092692263
1410,1419,1092692380
649,1410,1092692897
1410,684,1092693623
1410,35,1092693705
1536,565,1092693803
1410,649,1092694508
1410,741,1092694658
1410,775,1092694984
1576,728,1092695143
1410,576,1092695216
1576,254,1092695452
1576,947,1092695576
1576,947,1092695582
1576,895,1092695807
1576,53,1092695902
973,664,1092696535
1585,1625,1092697098
1410,1616,1092697247
1625,1585,1092697295
461,1319,1092698165
318,522,1092699337
1620,1175,1092700176
1230,1317,1092700322
1230,1614,1092700386
1620,1198,1092700410
40,1626,1092701398
1560,404,1092704638
1560,98,1092704684
88,1616,1092705188
404,1560,1092706788
1299,889,1092708511
98,1560,1092709113
1319,461,1092710852
677,522,1092713803
131,519,1092719671
519,131,1092720427
759,1031,1092720599
759,786,1092720735
131,519,1092720782
131,1171,1092723403
1171,131,1092724180
519,131,1092724529
131,519,1092724625
519,131,1092724892
1410,452,1092726652
1410,1148,1092726883
61,1622,1092727181
1622,61,1092728311
1126,1585,1092729854
1614,1412,1092730088
294,1410,1092730307
203,1620,1092731761
701,649,1092734167
98,66,1092734991
98,914,1092736396
1517,98,1092743092
1517,786,1092743166
1517,61,1092750287
0,288,1092750326
1031,1622,1092758166
1622,88,1092759805
1410,1517,1092760672
1410,452,1092761829
522,677,1092762760
522,318,1092763039
1585,1622,1092763084
1585,522,1092763670
522,1585,1092764466
404,1560,1092767545
288,0,1092767848
1317,1230,1092769825
1585,522,1092770882
664,1589,1092770924
98,1589,1092772400
1475,288,1092781868
294,1410,1092782173
263,1589,1092783912
1620,203,1092789543
1560,404,1092790478
1560,98,1092790500
522,318,1092790911
522,1585,1092792176
522,404,1092792606
519,522,1092794166
1175,1620,1092795281
98,1560,1092796088
786,1148,1092798127
1622,203,1092799522
318,522,1092800448
318,1445,1092800508
318,782,1092801573
1589,1148,1092802090
522,1550,1092806696
522,519,1092806823
522,404,1092806983
677,522,1092807433
522,1585,1092807529
404,522,1092807572
579,23,1092807898
519,278,1092808247
519,522,1092808754
1409,759,1092814436
0,2,1092815710
1410,1622,1092815722
786,142,1092820090
782,786,1092823199
0,610,1092825154
0,2,1092832027
28,1517,1092840141
1585,522,1092843091
1031,759,1092843748
610,0,1092845224
1410,294,1092846898
88,163,1092848367
88,522,1092848602
98,1560,1092854582
11,916,1092855500
98,1560,1092861600
98,1197,1092866159
1560,98,1092866865
1589,1148,1092869519
1589,469,1092869754
485,1620,1092872036
1175,1089,1092874016
1410,1229,1092876070
522,677,1092876667
522,404,1092877205
1473,1410,1092877500
1553,1473,1092877548
522,1585,1092878267
522,318,1092879314
522,1410,1092879708
404,522,1092882144
782,786,1092883136
318,522,1092884878
1200,1410,1092886366
1200,1410,1092886512
1357,1589,1092888096
17,1629,1092888135
17,1139,1092889015
17,1139,1092889651
1139,17,1092890557
1409,1139,1092890627
1139,1409,1092890680
1409,1139,1092890775
1139,1409,1092890939
1409,1139,1092891082
1409,40,1092891312
1409,1139,1092891470
1409,1585,1092891907
1585,1409,1092891982
1409,1139,1092892348
1409,1139,1092892914
1409,1139,1092893950
1139,1409,1092894315
1611,1139,1092894560
1409,1139,1092894640
98,1560,1092895237
1139,1409,1092895536
404,522,1092895954
1622,968,1092896877
1229,1410,1092897006
404,1622,1092897199
1614,1388,1092898275
786,782,1092902666
1517,28,1092908605
0,2,1092909494
1594,1171,1092912543
98,1517,1092914578
1589,1357,1092929868
1410,1473,1092934127
1410,522,1092934953
88,1139,1092937658
1630,1410,1092941438
1630,1410,1092941672
1473,1410,1092946475
1197,98,1092948758
1197,1553,1092948895
1565,1611,1092958585
1409,1139,1092962384
1410,1200,1092963132
1139,1409,1092963939
762,452,1092964333
1622,1585,1092966688
98,1197,1092967524
1611,1565,1092970994
404,522,1092971750
522,404,1092971830
762,452,1092972866
1200,1410,1092974299
40,1409,1092974360
1622,1527,1092975595
1527,23,1092976125
1527,1622,1092976160
1622,1527,1092977262
1550,805,1092978111
388,1229,1092979769
1589,195,1092979943
181,1631,1092982046
181,1429,1092982728
122,116,1092983118
1622,88,1092983691
592,1622,1092983931
1218,1473,1092984251
786,1317,1092984288
1614,1170,1092984672
1197,98,1092986717
0,2,1092987792
994,1228,1093012577
1410,522,1093019689
1218,1139,1093023959
0,288,1093026325
1200,1410,1093031730
1200,1410,1093035520
696,1560,1093035812
1170,1614,1093035950
88,522,1093038956
968,1622,1093047126
1139,88,1093048681
1410,1200,1093048906
1410,522,1093049165
32,0,1093052829
206,580,1093054261
1473,1410,1093055032
1218,1139,1093055440
1622,968,1093060258
206,1622,1093060490
1560,696,1093062805
469,1204,1093068719
580,206,1093073420
61,1622,1093074861
1380,786,1093103728
1218,1139,1093107843
88,1139,1093115930
88,1139,1093116369
1031,1460,1093119326
206,714,1093122789
206,714,1093122805
1589,469,1093127434
1429,181,1093128946
805,88,1093129829
88,805,1093130245
88,805,1093130788
805,88,1093131073
88,805,1093131260
805,88,1093131560
88,805,1093131642
805,88,1093132061
805,88,1093132759
1218,1139,1093134719
500,574,1093136006
1139,1218,1093138852
98,1617,1093140437
959,1620,1093141295
1473,959,1093142115
696,1560,1093142677
11,1200,1093142709
469,1589,1093142795
1200,11,1093145976
1473,372,1093150599
1611,1473,1093151116
1473,1611,1093153613
1611,1473,1093154735
1560,696,1093154870
1229,1622,1093155024
1229,388,1093155079
1139,1409,1093155742
1473,1589,1093156805
1388,1614,1093157732
1388,1229,1093157790
163,88,1093157867
388,916,1093159772
469,1589,1093163629
388,1229,1093194550
522,1410,1093195129
522,677,1093195515
522,88,1093195956
751,136,1093196350
1175,367,1093206560
1229,11,1093208941
88,1473,1093210148
1589,1473,1093210334
1473,88,1093210650
1589,469,1093210771
1589,1473,1093210840
367,1175,1093214463
388,1229,1093222936
17,1139,1093226387
1257,1620,1093228067
98,163,1093229072
388,1229,1093231208
1473,98,1093231232
98,1609,1093231302
98,1473,1093231351
98,28,1093231717
28,98,1093231737
28,1617,1093232027
1609,1611,1093232972
1609,1611,1093233192
1611,1609,1093233235
574,98,1093233545
1611,1609,1093233766
1611,1609,1093233901
1611,1609,1093234238
1609,1611,1093234409
1611,1609,1093234539
1611,1609,1093234711
1609,1611,1093235010
98,28,1093236207
98,1445,1093239091
1229,388,1093239802
1410,1200,1093241049
1410,1200,1093241098
1200,1410,1093241146
1200,1410,1093241162
1410,1200,1093241262
1200,1410,1093241283
1200,1410,1093241321
1410,1200,1093241383
1200,1410,1093241389
1410,1200,1093241441
1200,1410,1093241495
1200,1410,1093241697
88,1622,1093241748
1410,1200,1093241802
1200,1410,1093241843
1410,1200,1093241975
1200,1410,1093242047
1410,1200,1093242087
574,98,1093242211
98,163,1093243132
388,1609,1093245017
1473,17,1093245996
17,1473,1093246059
17,1632,1093246251
1473,17,1093246403
17,1473,1093246512
88,1473,1093246559
17,1492,1093246586
17,1492,1093246594
17,406,1093246666
574,98,1093246909
1584,336,1093247765
17,1584,1093248065
1218,1445,1093248307
1412,1614,1093249033
1412,1420,1093249103
1473,17,1093281556
1473,88,1093281580
664,648,1093284393
664,973,1093284533
597,98,1093285388
1611,488,1093288849
28,98,1093291731
1350,1365,1093292665
1350,1259,1093292740
28,1517,1093293398
1589,469,1093293621
98,28,1093295944
98,597,1093295996
28,98,1093299768
88,1473,1093299936
28,1633,1093300012
1633,28,1093301707
1473,98,1093302036
1410,1634,1093302493
98,1473,1093304989
98,28,1093305010
1550,469,1093305623
98,342,1093306475
714,939,1093307329
98,555,1093307683
1175,23,1093308189
469,1550,1093311209
1229,388,1093312563
1229,388,1093314786
1473,98,1093314824
388,1229,1093314859
388,1229,1093315174
98,1473,1093316093
1473,98,1093317264
1319,135,1093317927
98,1036,1093318497
1473,98,1093318967
794,1281,1093318988
98,1473,1093319065
135,1319,1093319753
98,1473,1093321418
98,1601,1093322318
1218,1411,1093323329
1527,771,1093326893
1359,1475,1093327602
771,1527,1093327789
98,945,1093327968
367,1175,1093328321
771,1527,1093329184
28,98,1093329997
28,1584,1093330148
98,28,1093331235
17,1473,1093333476
98,649,1093336137
1473,17,1093337225
98,168,1093350212
1589,469,1093358812
